29028775,react-native,facebook/react-native,Organization,"['android', 'app-framework', 'cross-platform', 'ios', 'mobile', 'mobile-development', 'react', 'react-native']",public,Java,https://api.github.com/repos/facebook/react-native/languages,2015-01-09 18:10:16,"Sat, 22 Apr 2023 04:46:42 GMT",109102,23175,109102,23175,2042,https://api.github.com/repos/facebook/react-native
29703871,stetho,facebook/stetho,Organization,[],public,Java,https://api.github.com/repos/facebook/stetho/languages,2015-01-22 22:34:10,"Fri, 21 Apr 2023 18:43:01 GMT",12648,1162,12648,1162,82,https://api.github.com/repos/facebook/stetho
29759715,zstd,facebook/zstd,Organization,[],public,C,https://api.github.com/repos/facebook/zstd/languages,2015-01-24 00:22:38,"Fri, 21 Apr 2023 16:41:55 GMT",20067,1892,20067,1892,124,https://api.github.com/repos/facebook/zstd
29857799,infer,facebook/infer,Organization,"['c', 'code-quality', 'cpp', 'java', 'objective-c', 'static-analysis', 'static-code-analysis']",public,OCaml,https://api.github.com/repos/facebook/infer/languages,2015-01-26 11:19:13,"Sat, 22 Apr 2023 01:16:35 GMT",13958,1960,13958,1960,385,https://api.github.com/repos/facebook/infer
30729678,ThreatExchange,facebook/ThreatExchange,Organization,"['hashing', 'image', 'image-hashing', 'image-similarity', 'ncmec', 'perceptual-hashing', 'stopncii', 'threatexchange', 'video', 'video-hashing', 'video-similarity']",public,C++,https://api.github.com/repos/facebook/ThreatExchange/languages,2015-02-12 22:53:08,"Wed, 19 Apr 2023 06:11:17 GMT",1023,280,1023,280,44,https://api.github.com/repos/facebook/ThreatExchange
30765938,squangle,facebook/squangle,Organization,[],public,C++,https://api.github.com/repos/facebook/squangle/languages,2015-02-13 16:54:35,"Fri, 17 Mar 2023 14:36:16 GMT",112,60,112,60,2,https://api.github.com/repos/facebook/squangle
31289373,facebook-ruby-business-sdk,facebook/facebook-ruby-business-sdk,Organization,[],public,Ruby,https://api.github.com/repos/facebook/facebook-ruby-business-sdk/languages,2015-02-25 00:28:14,"Fri, 21 Apr 2023 11:20:26 GMT",186,163,186,163,28,https://api.github.com/repos/facebook/facebook-ruby-business-sdk
31441862,shimmer-android,facebook/shimmer-android,Organization,[],public,Java,https://api.github.com/repos/facebook/shimmer-android/languages,2015-02-27 22:25:22,"Thu, 20 Apr 2023 18:08:56 GMT",5182,702,5182,702,26,https://api.github.com/repos/facebook/shimmer-android
31533997,fresco,facebook/fresco,Organization,[],public,Java,https://api.github.com/repos/facebook/fresco/languages,2015-03-02 09:58:04,"Thu, 20 Apr 2023 11:34:32 GMT",16934,3785,16934,3785,217,https://api.github.com/repos/facebook/fresco
31795422,jscodeshift,facebook/jscodeshift,Organization,[],public,JavaScript,https://api.github.com/repos/facebook/jscodeshift/languages,2015-03-07 00:32:16,"Fri, 21 Apr 2023 12:48:12 GMT",8285,470,8285,470,127,https://api.github.com/repos/facebook/jscodeshift
