50374966,fstools,apple/fstools,Organization,[],public,C,https://api.github.com/repos/apple/fstools/languages,2016-01-25 19:26:00,"Sat, 18 Feb 2023 05:20:21 GMT",44,20,44,20,4,https://api.github.com/repos/apple/fstools
50524437,swift-compiler-rt,apple/swift-compiler-rt,Organization,[],public,C,https://api.github.com/repos/apple/swift-compiler-rt/languages,2016-01-27 17:23:47,"Wed, 22 Mar 2023 13:19:33 GMT",97,65,97,65,2,https://api.github.com/repos/apple/swift-compiler-rt
58581999,swift-xcode-playground-support,apple/swift-xcode-playground-support,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-xcode-playground-support/languages,2016-05-11 21:12:42,"Wed, 22 Mar 2023 13:07:30 GMT",258,82,258,82,12,https://api.github.com/repos/apple/swift-xcode-playground-support
64889654,ccs-caldavclientlibrary,apple/ccs-caldavclientlibrary,Organization,[],public,HTML,https://api.github.com/repos/apple/ccs-caldavclientlibrary/languages,2016-08-04 00:52:14,"Sun, 29 Jan 2023 18:04:57 GMT",40,24,40,24,2,https://api.github.com/repos/apple/ccs-caldavclientlibrary
64889655,ccs-caldavtester,apple/ccs-caldavtester,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-caldavtester/languages,2016-08-04 00:52:15,"Tue, 28 Mar 2023 20:29:44 GMT",50,34,50,34,24,https://api.github.com/repos/apple/ccs-caldavtester
64889658,ccs-calendarserver,apple/ccs-calendarserver,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-calendarserver/languages,2016-08-04 00:52:17,"Wed, 19 Apr 2023 15:20:45 GMT",464,144,464,144,53,https://api.github.com/repos/apple/ccs-calendarserver
64889661,ccs-pyosxframeworks,apple/ccs-pyosxframeworks,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-pyosxframeworks/languages,2016-08-04 00:52:17,"Sat, 28 Jan 2023 08:45:59 GMT",25,26,25,26,0,https://api.github.com/repos/apple/ccs-pyosxframeworks
64889666,ccs-pycalendar,apple/ccs-pycalendar,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-pycalendar/languages,2016-08-04 00:52:18,"Sat, 05 Nov 2022 10:05:58 GMT",68,33,68,33,2,https://api.github.com/repos/apple/ccs-pycalendar
64889668,ccs-pykerberos,apple/ccs-pykerberos,Organization,[],public,C,https://api.github.com/repos/apple/ccs-pykerberos/languages,2016-08-04 00:52:19,"Tue, 28 Mar 2023 03:24:16 GMT",109,61,109,61,23,https://api.github.com/repos/apple/ccs-pykerberos
64889669,ccs-pyopendirectory,apple/ccs-pyopendirectory,Organization,[],public,C++,https://api.github.com/repos/apple/ccs-pyopendirectory/languages,2016-08-04 00:52:20,"Sat, 28 Jan 2023 08:40:35 GMT",22,23,22,23,0,https://api.github.com/repos/apple/ccs-pyopendirectory
64889672,ccs-pysecuretransport,apple/ccs-pysecuretransport,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-pysecuretransport/languages,2016-08-04 00:52:21,"Sat, 28 Jan 2023 08:40:35 GMT",22,20,22,20,0,https://api.github.com/repos/apple/ccs-pysecuretransport
64889673,ccs-twistedextensions,apple/ccs-twistedextensions,Organization,[],public,Python,https://api.github.com/repos/apple/ccs-twistedextensions/languages,2016-08-04 00:52:22,"Sat, 28 Jan 2023 08:40:35 GMT",18,27,18,27,5,https://api.github.com/repos/apple/ccs-twistedextensions
67177488,swift-protobuf,apple/swift-protobuf,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-protobuf/languages,2016-09-02 00:51:55,"Fri, 21 Apr 2023 19:08:06 GMT",4163,418,4163,418,60,https://api.github.com/repos/apple/swift-protobuf
67177540,swift-protobuf-plugin,apple/swift-protobuf-plugin,Organization,[],public,,https://api.github.com/repos/apple/swift-protobuf-plugin/languages,2016-09-02 00:53:12,"Sat, 28 Jan 2023 15:16:55 GMT",758,36,758,36,0,https://api.github.com/repos/apple/swift-protobuf-plugin
67177573,swift-protobuf-test-conformance,apple/swift-protobuf-test-conformance,Organization,[],public,,https://api.github.com/repos/apple/swift-protobuf-test-conformance/languages,2016-09-02 00:53:48,"Sat, 28 Jan 2023 11:34:46 GMT",26,22,26,22,0,https://api.github.com/repos/apple/swift-protobuf-test-conformance
78574614,swift-source-compat-suite,apple/swift-source-compat-suite,Organization,[],public,Python,https://api.github.com/repos/apple/swift-source-compat-suite/languages,2017-01-10 21:15:01,"Mon, 17 Apr 2023 02:21:01 GMT",264,149,264,149,9,https://api.github.com/repos/apple/swift-source-compat-suite
93205465,darwin-xnu,apple/darwin-xnu,Organization,['kernel'],public,C,https://api.github.com/repos/apple/darwin-xnu/languages,2017-06-02 21:33:51,"Fri, 21 Apr 2023 15:05:39 GMT",10638,1658,10638,1658,3,https://api.github.com/repos/apple/darwin-xnu
93205500,darwin-libpthread,apple/darwin-libpthread,Organization,[],public,C,https://api.github.com/repos/apple/darwin-libpthread/languages,2017-06-02 21:34:31,"Thu, 20 Apr 2023 09:00:02 GMT",155,66,155,66,0,https://api.github.com/repos/apple/darwin-libpthread
93205526,darwin-libplatform,apple/darwin-libplatform,Organization,[],public,C,https://api.github.com/repos/apple/darwin-libplatform/languages,2017-06-02 21:34:55,"Fri, 24 Feb 2023 23:45:01 GMT",126,51,126,51,0,https://api.github.com/repos/apple/darwin-libplatform
95862535,coremltools,apple/coremltools,Organization,"['coreml', 'coremltools', 'machine-learning', 'model-conversion', 'model-converter', 'pytorch', 'tensorflow']",public,Python,https://api.github.com/repos/apple/coremltools/languages,2017-06-30 07:39:02,"Fri, 21 Apr 2023 18:55:33 GMT",3262,509,3262,509,220,https://api.github.com/repos/apple/coremltools
111026478,swift-community-hosted-continuous-integration,apple/swift-community-hosted-continuous-integration,Organization,[],public,,https://api.github.com/repos/apple/swift-community-hosted-continuous-integration/languages,2017-11-16 21:53:29,"Sun, 26 Mar 2023 21:55:16 GMT",100,58,100,58,3,https://api.github.com/repos/apple/swift-community-hosted-continuous-integration
112676803,turicreate,apple/turicreate,Organization,"['deep-learning', 'machine-learning', 'python']",public,C++,https://api.github.com/repos/apple/turicreate/languages,2017-12-01 00:42:04,"Fri, 21 Apr 2023 16:01:09 GMT",10997,1155,10997,1155,513,https://api.github.com/repos/apple/turicreate
114187903,foundationdb,apple/foundationdb,Organization,"['acid', 'distributed-database', 'foundationdb', 'key-value-store', 'transactional']",public,C++,https://api.github.com/repos/apple/foundationdb/languages,2017-12-14 01:40:42,"Sat, 22 Apr 2023 01:19:21 GMT",12287,1224,12287,1224,934,https://api.github.com/repos/apple/foundationdb
120498971,swift-nio,apple/swift-nio,Organization,"['asynchronous-io', 'event-driven', 'high-performance', 'networking', 'non-blocking', 'non-blocking-io', 'swift', 'swift-server', 'swift5', 'swiftnio']",public,Swift,https://api.github.com/repos/apple/swift-nio/languages,2018-02-06 17:47:31,"Thu, 20 Apr 2023 18:22:48 GMT",7316,602,7316,602,187,https://api.github.com/repos/apple/swift-nio
122145065,swift-nio-ssl,apple/swift-nio-ssl,Organization,"['swift5', 'swiftnio', 'tls', 'tls-support']",public,C,https://api.github.com/repos/apple/swift-nio-ssl/languages,2018-02-20 02:03:33,"Mon, 17 Apr 2023 03:04:53 GMT",350,124,350,124,24,https://api.github.com/repos/apple/swift-nio-ssl
122145151,swift-nio-ssl-support,apple/swift-nio-ssl-support,Organization,"['libressl', 'openssl', 'swiftnio']",public,Swift,https://api.github.com/repos/apple/swift-nio-ssl-support/languages,2018-02-20 02:04:42,"Wed, 08 Mar 2023 11:26:42 GMT",31,18,31,18,0,https://api.github.com/repos/apple/swift-nio-ssl-support
