268365774,amzn/convolutional-handwriting-gan,Organization,"['cvpr', 'cvpr-2020', 'cvpr20', 'cvpr2020', 'domain-adaptation', 'gan', 'handwriting', 'ocr', 'semi-supervised', 'transfer-learning', 'unlabeled-data']",public,Python,https://api.github.com/repos/amzn/convolutional-handwriting-gan/languages,2020-05-31 21:17:42,"Wed, 12 Apr 2023 11:42:49 GMT",223,53,223,53,16,0,0,1,-1,4,https://api.github.com/repos/amzn/convolutional-handwriting-gan
258575735,amzn/amazon-pay-api-sdk-nodejs,Organization,"['amazon-pay-api', 'amazon-pay-sdk', 'sdk', 'sdk-nodejs']",public,JavaScript,https://api.github.com/repos/amzn/amazon-pay-api-sdk-nodejs/languages,2020-04-24 17:15:24,"Thu, 12 Jan 2023 17:06:13 GMT",29,15,29,15,2,0,0,1,-1,9,https://api.github.com/repos/amzn/amazon-pay-api-sdk-nodejs
252813133,amzn/differential-privacy-bayesian-optimization,Organization,"['active-learning', 'bayesian-optimization', 'differential-privacy', 'differential-privacy-deep-learning', 'hyperparameter-optimization', 'hyperparameter-tuning', 'multiobjective-optimization', 'pareto-front']",public,Python,https://api.github.com/repos/amzn/differential-privacy-bayesian-optimization/languages,2020-04-03 18:45:17,"Fri, 27 Jan 2023 20:36:09 GMT",22,15,22,15,0,0,0,1,-1,5,https://api.github.com/repos/amzn/differential-privacy-bayesian-optimization
245295880,amzn/ftv-livetv-sample-tv-app,Organization,[],public,Java,https://api.github.com/repos/amzn/ftv-livetv-sample-tv-app/languages,2020-03-06 00:24:59,"Mon, 05 Dec 2022 12:03:43 GMT",17,21,17,21,3,0,0,2,-1,6,https://api.github.com/repos/amzn/ftv-livetv-sample-tv-app
239001393,amzn/computer-vision-basics-in-microsoft-excel,Organization,[],public,,https://api.github.com/repos/amzn/computer-vision-basics-in-microsoft-excel/languages,2020-02-07 18:55:11,"Wed, 19 Apr 2023 23:16:50 GMT",2307,239,2307,239,0,0,0,1,-1,3,https://api.github.com/repos/amzn/computer-vision-basics-in-microsoft-excel
225431811,amzn/amazon-hub-counter-api-docs,Organization,[],public,CSS,https://api.github.com/repos/amzn/amazon-hub-counter-api-docs/languages,2019-12-02 17:30:48,"Fri, 24 Feb 2023 14:41:27 GMT",4,9,4,9,1,0,0,22,-1,9,https://api.github.com/repos/amzn/amazon-hub-counter-api-docs
220352818,amzn/basis-point-sets,Organization,[],public,Python,https://api.github.com/repos/amzn/basis-point-sets/languages,2019-11-08 00:14:27,"Sun, 16 Apr 2023 14:43:05 GMT",17,8,17,8,3,1,0,1,-1,2,https://api.github.com/repos/amzn/basis-point-sets
220103558,amzn/milan,Organization,[],public,Scala,https://api.github.com/repos/amzn/milan/languages,2019-11-06 22:37:51,"Thu, 30 Mar 2023 19:38:04 GMT",37,19,37,19,6,4,0,5,-1,4,https://api.github.com/repos/amzn/milan
212874433,amzn/zeek-plugin-tds,Organization,"['security-tools', 'zeek', 'zeek-package']",public,Zeek,https://api.github.com/repos/amzn/zeek-plugin-tds/languages,2019-10-04 18:01:45,"Thu, 11 Aug 2022 01:53:45 GMT",20,9,20,9,2,2,0,1,-1,5,https://api.github.com/repos/amzn/zeek-plugin-tds
212874168,amzn/zeek-plugin-s7comm,Organization,"['ics-security', 'security-tools', 'zeek', 'zeek-package']",public,Zeek,https://api.github.com/repos/amzn/zeek-plugin-s7comm/languages,2019-10-04 18:00:25,"Sun, 27 Nov 2022 13:16:03 GMT",32,13,32,13,2,1,0,1,-1,5,https://api.github.com/repos/amzn/zeek-plugin-s7comm
212873911,amzn/zeek-plugin-profinet,Organization,[],public,Zeek,https://api.github.com/repos/amzn/zeek-plugin-profinet/languages,2019-10-04 17:59:03,"Thu, 19 Jan 2023 11:21:12 GMT",22,16,22,16,4,2,0,1,-1,6,https://api.github.com/repos/amzn/zeek-plugin-profinet
212873469,amzn/zeek-plugin-enip,Organization,"['ics-security', 'security-tools', 'zeek', 'zeek-package']",public,Zeek,https://api.github.com/repos/amzn/zeek-plugin-enip/languages,2019-10-04 17:56:40,"Fri, 27 Jan 2023 05:50:10 GMT",38,15,38,15,1,1,0,1,-1,4,https://api.github.com/repos/amzn/zeek-plugin-enip
212873101,amzn/zeek-plugin-bacnet,Organization,"['ics-security', 'security-tools', 'zeek', 'zeek-package']",public,Zeek,https://api.github.com/repos/amzn/zeek-plugin-bacnet/languages,2019-10-04 17:54:21,"Thu, 24 Nov 2022 11:10:59 GMT",24,12,24,12,20,1,0,1,-1,4,https://api.github.com/repos/amzn/zeek-plugin-bacnet
211173772,amzn/amazon-hub-counter-api-samples,Organization,[],public,Java,https://api.github.com/repos/amzn/amazon-hub-counter-api-samples/languages,2019-09-26 20:14:36,"Mon, 20 Dec 2021 19:18:52 GMT",2,7,2,7,0,0,0,1,-1,6,https://api.github.com/repos/amzn/amazon-hub-counter-api-samples
211173264,amzn/amazon-hub-counter-sdk-java,Organization,[],public,Java,https://api.github.com/repos/amzn/amazon-hub-counter-sdk-java/languages,2019-09-26 20:11:19,"Mon, 20 Dec 2021 19:13:24 GMT",2,8,2,8,1,1,0,1,-1,5,https://api.github.com/repos/amzn/amazon-hub-counter-sdk-java
205034001,amzn/amazon-pay-api-sdk-dotnet,Organization,[],public,C#,https://api.github.com/repos/amzn/amazon-pay-api-sdk-dotnet/languages,2019-08-28 22:27:25,"Thu, 12 Jan 2023 17:04:55 GMT",11,11,11,11,2,0,0,3,-1,7,https://api.github.com/repos/amzn/amazon-pay-api-sdk-dotnet
204521054,amzn/amazon-pay-api-sdk-java,Organization,[],public,Java,https://api.github.com/repos/amzn/amazon-pay-api-sdk-java/languages,2019-08-26 16:55:21,"Thu, 12 Jan 2023 17:05:35 GMT",25,16,25,16,5,3,0,4,-1,5,https://api.github.com/repos/amzn/amazon-pay-api-sdk-java
199918130,amzn/git-commit-template,Organization,"['commit-message', 'git-hooks', 'husky', 'pre-commit-hook']",public,JavaScript,https://api.github.com/repos/amzn/git-commit-template/languages,2019-07-31 19:38:11,"Fri, 27 Jan 2023 22:44:15 GMT",18,8,18,8,9,6,1,7,-1,4,https://api.github.com/repos/amzn/git-commit-template
194170466,amzn/amazon-pay-api-sdk-php,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-pay-api-sdk-php/languages,2019-06-27 22:23:16,"Fri, 31 Mar 2023 00:26:38 GMT",36,27,36,27,11,0,0,3,-1,10,https://api.github.com/repos/amzn/amazon-pay-api-sdk-php
190665843,amzn/sample-fire-tv-app-video-skill,Organization,[],public,Java,https://api.github.com/repos/amzn/sample-fire-tv-app-video-skill/languages,2019-06-07 00:05:27,"Thu, 12 May 2022 09:38:55 GMT",12,11,12,11,0,0,0,1,-1,4,https://api.github.com/repos/amzn/sample-fire-tv-app-video-skill
186874528,amzn/amazon-s3-gst-plugin,Organization,"['aws', 'aws-s3', 'gst', 'gstreamer', 'gstreamer-plugins', 's3']",public,C,https://api.github.com/repos/amzn/amazon-s3-gst-plugin/languages,2019-05-15 17:33:53,"Sun, 12 Mar 2023 02:35:59 GMT",31,19,31,19,4,1,0,1,-1,6,https://api.github.com/repos/amzn/amazon-s3-gst-plugin
185252023,amzn/metalearn-leap,Organization,[],public,Python,https://api.github.com/repos/amzn/metalearn-leap/languages,2019-05-06 18:40:19,"Wed, 18 Jan 2023 02:32:18 GMT",146,34,146,34,2,0,0,1,-1,3,https://api.github.com/repos/amzn/metalearn-leap
175075497,amzn/gameon-starter-kit-unity,Organization,[],public,C#,https://api.github.com/repos/amzn/gameon-starter-kit-unity/languages,2019-03-11 20:04:30,"Sat, 10 Jul 2021 13:21:16 GMT",3,7,3,7,0,0,0,1,-1,1,https://api.github.com/repos/amzn/gameon-starter-kit-unity
171766803,amzn/rdma-core,Organization,[],public,C,https://api.github.com/repos/amzn/rdma-core/languages,2019-02-20 23:44:44,"Thu, 16 Mar 2023 10:51:29 GMT",12,4,12,552,0,0,0,75,-1,200,https://api.github.com/repos/amzn/rdma-core
171392350,amzn/service-model-swift-code-generate,Organization,[],public,Swift,https://api.github.com/repos/amzn/service-model-swift-code-generate/languages,2019-02-19 02:41:18,"Sun, 18 Dec 2022 22:04:55 GMT",16,15,16,15,3,0,0,6,-1,11,https://api.github.com/repos/amzn/service-model-swift-code-generate
171391775,amzn/smoke-framework-examples,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-framework-examples/languages,2019-02-19 02:36:59,"Thu, 19 Jan 2023 05:25:23 GMT",18,9,18,9,1,1,0,9,-1,2,https://api.github.com/repos/amzn/smoke-framework-examples
